algoritmo,n_caracteres,tasa_error,repeticion,bits_datos,bits_trama,bits_volteados,resultado
hamming,256,0.01,119,2048,3072,17,exito
hamming,256,0.01,120,2048,3072,25,no_detectado
hamming,256,0.01,121,2048,3072,23,detectado
hamming,256,0.01,122,2048,3072,39,detectado
hamming,256,0.01,123,2048,3072,25,no_detectado
hamming,256,0.01,124,2048,3072,40,no_detectado
hamming,256,0.01,125,2048,3072,31,exito
hamming,256,0.01,126,2048,3072,37,detectado
hamming,256,0.01,127,2048,3072,26,no_detectado
hamming,256,0.01,128,2048,3072,24,exito
hamming,256,0.01,129,2048,3072,33,no_detectado
hamming,256,0.01,130,2048,3072,33,no_detectado
hamming,256,0.01,131,2048,3072,29,exito
hamming,256,0.01,132,2048,3072,27,detectado
hamming,256,0.01,133,2048,3072,18,exito
hamming,256,0.01,134,2048,3072,26,no_detectado
hamming,256,0.01,135,2048,3072,36,detectado
hamming,256,0.01,136,2048,3072,27,detectado
hamming,256,0.01,137,2048,3072,23,detectado
hamming,256,0.01,138,2048,3072,25,no_detectado
hamming,256,0.01,139,2048,3072,16,exito
hamming,256,0.01,140,2048,3072,27,no_detectado
hamming,256,0.01,141,2048,3072,35,no_detectado
hamming,256,0.01,142,2048,3072,32,no_detectado
hamming,256,0.01,143,2048,3072,34,detectado
hamming,256,0.01,144,2048,3072,29,exito
hamming,256,0.01,145,2048,3072,27,detectado
hamming,256,0.01,146,2048,3072,40,detectado
hamming,256,0.01,147,2048,3072,22,exito
hamming,256,0.01,148,2048,3072,31,exito
hamming,256,0.01,149,2048,3072,24,no_detectado
hamming,256,0.01,150,2048,3072,25,exito
hamming,256,0.01,151,2048,3072,34,no_detectado
hamming,256,0.01,152,2048,3072,40,detectado
hamming,256,0.01,153,2048,3072,25,exito
hamming,256,0.01,154,2048,3072,27,detectado
hamming,256,0.01,155,2048,3072,19,exito
hamming,256,0.01,156,2048,3072,31,detectado
hamming,256,0.01,157,2048,3072,25,exito
hamming,256,0.01,158,2048,3072,25,exito
hamming,256,0.01,159,2048,3072,25,detectado
hamming,256,0.01,160,2048,3072,29,no_detectado
hamming,256,0.01,161,2048,3072,28,no_detectado
hamming,256,0.01,162,2048,3072,36,no_detectado
hamming,256,0.01,163,2048,3072,32,exito
hamming,256,0.01,164,2048,3072,25,no_detectado
hamming,256,0.01,165,2048,3072,21,no_detectado
hamming,256,0.01,166,2048,3072,29,no_detectado
hamming,256,0.01,167,2048,3072,32,no_detectado
hamming,256,0.01,168,2048,3072,32,detectado
hamming,256,0.01,169,2048,3072,29,exito
hamming,256,0.01,170,2048,3072,24,no_detectado
hamming,256,0.01,171,2048,3072,28,detectado
hamming,256,0.01,172,2048,3072,32,no_detectado
hamming,256,0.01,173,2048,3072,29,detectado
hamming,256,0.01,174,2048,3072,35,no_detectado
hamming,256,0.01,175,2048,3072,29,exito
hamming,256,0.01,176,2048,3072,32,no_detectado
hamming,256,0.01,177,2048,3072,37,no_detectado
hamming,256,0.01,178,2048,3072,43,no_detectado
hamming,256,0.01,179,2048,3072,29,no_detectado
hamming,256,0.01,180,2048,3072,28,no_detectado
hamming,256,0.01,181,2048,3072,36,no_detectado
hamming,256,0.01,182,2048,3072,32,no_detectado
hamming,256,0.01,183,2048,3072,25,no_detectado
hamming,256,0.01,184,2048,3072,28,no_detectado
hamming,256,0.01,185,2048,3072,30,detectado
hamming,256,0.01,186,2048,3072,29,no_detectado
hamming,256,0.01,187,2048,3072,26,no_detectado
hamming,256,0.01,188,2048,3072,21,no_detectado
hamming,256,0.01,189,2048,3072,28,detectado
hamming,256,0.01,190,2048,3072,32,no_detectado
hamming,256,0.01,191,2048,3072,22,exito
hamming,256,0.01,192,2048,3072,37,no_detectado
hamming,256,0.01,193,2048,3072,36,detectado
hamming,256,0.01,194,2048,3072,37,detectado
hamming,256,0.01,195,2048,3072,34,detectado
hamming,256,0.01,196,2048,3072,27,no_detectado
hamming,256,0.01,197,2048,3072,24,no_detectado
hamming,256,0.01,198,2048,3072,28,no_detectado
hamming,256,0.01,199,2048,3072,27,no_detectado
hamming,256,0.02,0,2048,3072,58,no_detectado
hamming,256,0.02,1,2048,3072,62,detectado
hamming,256,0.02,2,2048,3072,76,detectado
hamming,256,0.02,3,2048,3072,68,no_detectado
hamming,256,0.02,4,2048,3072,64,detectado
hamming,256,0.02,5,2048,3072,57,detectado
hamming,256,0.02,6,2048,3072,62,no_detectado
hamming,256,0.02,7,2048,3072,66,detectado
hamming,256,0.02,8,2048,3072,52,detectado
hamming,256,0.02,9,2048,3072,68,detectado
hamming,256,0.02,10,2048,3072,67,detectado
hamming,256,0.02,11,2048,3072,68,detectado
hamming,256,0.02,12,2048,3072,75,detectado
hamming,256,0.02,13,2048,3072,67,detectado
hamming,256,0.02,14,2048,3072,61,no_detectado
hamming,256,0.02,15,2048,3072,45,no_detectado
hamming,256,0.02,16,2048,3072,68,detectado
hamming,256,0.02,17,2048,3072,69,detectado
hamming,256,0.02,18,2048,3072,64,no_detectado
hamming,256,0.02,19,2048,3072,60,no_detectado
hamming,256,0.02,20,2048,3072,60,no_detectado
hamming,256,0.02,21,2048,3072,77,detectado
hamming,256,0.02,22,2048,3072,64,detectado
hamming,256,0.02,23,2048,3072,61,detectado
hamming,256,0.02,24,2048,3072,48,no_detectado
hamming,256,0.02,25,2048,3072,63,no_detectado
hamming,256,0.02,26,2048,3072,59,no_detectado
hamming,256,0.02,27,2048,3072,54,detectado
hamming,256,0.02,28,2048,3072,54,detectado
hamming,256,0.02,29,2048,3072,66,no_detectado
hamming,256,0.02,30,2048,3072,76,detectado
hamming,256,0.02,31,2048,3072,54,detectado
hamming,256,0.02,32,2048,3072,68,detectado
hamming,256,0.02,33,2048,3072,58,detectado
hamming,256,0.02,34,2048,3072,68,detectado
hamming,256,0.02,35,2048,3072,63,no_detectado
hamming,256,0.02,36,2048,3072,59,no_detectado
hamming,256,0.02,37,2048,3072,65,detectado
hamming,256,0.02,38,2048,3072,65,detectado
hamming,256,0.02,39,2048,3072,59,detectado
hamming,256,0.02,40,2048,3072,52,detectado
hamming,256,0.02,41,2048,3072,57,detectado
hamming,256,0.02,42,2048,3072,64,detectado
hamming,256,0.02,43,2048,3072,63,no_detectado
hamming,256,0.02,44,2048,3072,71,no_detectado
hamming,256,0.02,45,2048,3072,67,detectado
hamming,256,0.02,46,2048,3072,61,detectado
hamming,256,0.02,47,2048,3072,64,detectado
hamming,256,0.02,48,2048,3072,54,detectado
hamming,256,0.02,49,2048,3072,60,detectado
hamming,256,0.02,50,2048,3072,68,no_detectado
hamming,256,0.02,51,2048,3072,60,detectado
hamming,256,0.02,52,2048,3072,74,detectado
hamming,256,0.02,53,2048,3072,60,no_detectado
hamming,256,0.02,54,2048,3072,57,detectado
hamming,256,0.02,55,2048,3072,55,detectado
hamming,256,0.02,56,2048,3072,57,no_detectado
hamming,256,0.02,57,2048,3072,63,no_detectado
hamming,256,0.02,58,2048,3072,63,no_detectado
hamming,256,0.02,59,2048,3072,64,detectado
hamming,256,0.02,60,2048,3072,52,detectado
hamming,256,0.02,61,2048,3072,51,detectado
hamming,256,0.02,62,2048,3072,59,detectado
hamming,256,0.02,63,2048,3072,64,detectado
hamming,256,0.02,64,2048,3072,64,no_detectado
hamming,256,0.02,65,2048,3072,63,no_detectado
hamming,256,0.02,66,2048,3072,58,detectado
hamming,256,0.02,67,2048,3072,70,detectado
hamming,256,0.02,68,2048,3072,58,no_detectado
hamming,256,0.02,69,2048,3072,74,detectado
hamming,256,0.02,70,2048,3072,73,detectado
hamming,256,0.02,71,2048,3072,65,detectado
hamming,256,0.02,72,2048,3072,59,detectado
hamming,256,0.02,73,2048,3072,52,detectado
hamming,256,0.02,74,2048,3072,60,detectado
hamming,256,0.02,75,2048,3072,57,no_detectado
hamming,256,0.02,76,2048,3072,54,detectado
hamming,256,0.02,77,2048,3072,63,detectado
hamming,256,0.02,78,2048,3072,53,detectado
hamming,256,0.02,79,2048,3072,53,no_detectado
hamming,256,0.02,80,2048,3072,54,no_detectado
hamming,256,0.02,81,2048,3072,32,no_detectado
hamming,256,0.02,82,2048,3072,80,detectado
hamming,256,0.02,83,2048,3072,47,detectado
hamming,256,0.02,84,2048,3072,56,detectado
hamming,256,0.02,85,2048,3072,53,no_detectado
hamming,256,0.02,86,2048,3072,62,no_detectado
hamming,256,0.02,87,2048,3072,57,no_detectado
hamming,256,0.02,88,2048,3072,60,no_detectado
hamming,256,0.02,89,2048,3072,63,detectado
hamming,256,0.02,90,2048,3072,68,detectado
hamming,256,0.02,91,2048,3072,56,no_detectado
hamming,256,0.02,92,2048,3072,69,no_detectado
hamming,256,0.02,93,2048,3072,63,detectado
hamming,256,0.02,94,2048,3072,55,detectado
hamming,256,0.02,95,2048,3072,45,no_detectado
hamming,256,0.02,96,2048,3072,62,detectado
hamming,256,0.02,97,2048,3072,62,no_detectado
hamming,256,0.02,98,2048,3072,61,detectado
hamming,256,0.02,99,2048,3072,64,detectado
hamming,256,0.02,100,2048,3072,47,detectado
hamming,256,0.02,101,2048,3072,58,detectado
hamming,256,0.02,102,2048,3072,62,detectado
hamming,256,0.02,103,2048,3072,56,detectado
hamming,256,0.02,104,2048,3072,70,detectado
hamming,256,0.02,105,2048,3072,57,no_detectado
hamming,256,0.02,106,2048,3072,66,detectado
hamming,256,0.02,107,2048,3072,68,detectado
hamming,256,0.02,108,2048,3072,67,detectado
hamming,256,0.02,109,2048,3072,68,detectado
hamming,256,0.02,110,2048,3072,57,detectado
hamming,256,0.02,111,2048,3072,54,no_detectado
hamming,256,0.02,112,2048,3072,72,detectado
hamming,256,0.02,113,2048,3072,62,detectado
hamming,256,0.02,114,2048,3072,63,detectado
hamming,256,0.02,115,2048,3072,64,detectado
hamming,256,0.02,116,2048,3072,65,detectado
hamming,256,0.02,117,2048,3072,64,detectado
hamming,256,0.02,118,2048,3072,44,no_detectado
hamming,256,0.02,119,2048,3072,71,detectado
hamming,256,0.02,120,2048,3072,57,no_detectado
hamming,256,0.02,121,2048,3072,67,no_detectado
hamming,256,0.02,122,2048,3072,66,detectado
hamming,256,0.02,123,2048,3072,73,detectado
hamming,256,0.02,124,2048,3072,59,detectado
hamming,256,0.02,125,2048,3072,60,detectado
hamming,256,0.02,126,2048,3072,60,no_detectado
hamming,256,0.02,127,2048,3072,59,no_detectado
hamming,256,0.02,128,2048,3072,61,detectado
hamming,256,0.02,129,2048,3072,62,detectado
hamming,256,0.02,130,2048,3072,76,detectado
hamming,256,0.02,131,2048,3072,71,detectado
hamming,256,0.02,132,2048,3072,60,detectado
hamming,256,0.02,133,2048,3072,70,detectado
hamming,256,0.02,134,2048,3072,60,no_detectado
hamming,256,0.02,135,2048,3072,64,detectado
hamming,256,0.02,136,2048,3072,56,detectado
hamming,256,0.02,137,2048,3072,61,detectado
hamming,256,0.02,138,2048,3072,45,no_detectado
hamming,256,0.02,139,2048,3072,74,detectado
hamming,256,0.02,140,2048,3072,58,detectado
hamming,256,0.02,141,2048,3072,65,detectado
hamming,256,0.02,142,2048,3072,62,detectado
hamming,256,0.02,143,2048,3072,57,detectado
hamming,256,0.02,144,2048,3072,67,detectado
hamming,256,0.02,145,2048,3072,65,detectado
hamming,256,0.02,146,2048,3072,58,no_detectado
hamming,256,0.02,147,2048,3072,68,detectado
hamming,256,0.02,148,2048,3072,58,no_detectado
hamming,256,0.02,149,2048,3072,46,no_detectado
hamming,256,0.02,150,2048,3072,56,detectado
hamming,256,0.02,151,2048,3072,65,no_detectado
hamming,256,0.02,152,2048,3072,59,detectado
hamming,256,0.02,153,2048,3072,61,no_detectado
hamming,256,0.02,154,2048,3072,69,detectado
hamming,256,0.02,155,2048,3072,63,detectado
hamming,256,0.02,156,2048,3072,66,no_detectado
hamming,256,0.02,157,2048,3072,56,detectado
hamming,256,0.02,158,2048,3072,53,detectado
hamming,256,0.02,159,2048,3072,63,detectado
hamming,256,0.02,160,2048,3072,64,detectado
hamming,256,0.02,161,2048,3072,53,detectado
hamming,256,0.02,162,2048,3072,68,no_detectado
hamming,256,0.02,163,2048,3072,66,detectado
hamming,256,0.02,164,2048,3072,67,detectado
hamming,256,0.02,165,2048,3072,66,detectado
hamming,256,0.02,166,2048,3072,62,no_detectado
hamming,256,0.02,167,2048,3072,60,no_detectado
hamming,256,0.02,168,2048,3072,56,detectado
hamming,256,0.02,169,2048,3072,68,detectado
hamming,256,0.02,170,2048,3072,53,detectado
hamming,256,0.02,171,2048,3072,72,detectado
hamming,256,0.02,172,2048,3072,71,detectado
hamming,256,0.02,173,2048,3072,63,detectado
hamming,256,0.02,174,2048,3072,59,detectado
hamming,256,0.02,175,2048,3072,58,detectado
hamming,256,0.02,176,2048,3072,64,no_detectado
hamming,256,0.02,177,2048,3072,62,no_detectado
hamming,256,0.02,178,2048,3072,65,detectado
hamming,256,0.02,179,2048,3072,59,detectado
hamming,256,0.02,180,2048,3072,62,detectado
hamming,256,0.02,181,2048,3072,67,no_detectado
hamming,256,0.02,182,2048,3072,74,detectado
hamming,256,0.02,183,2048,3072,47,detectado
hamming,256,0.02,184,2048,3072,71,detectado
hamming,256,0.02,185,2048,3072,54,no_detectado
hamming,256,0.02,186,2048,3072,64,detectado
hamming,256,0.02,187,2048,3072,66,detectado
hamming,256,0.02,188,2048,3072,45,no_detectado
hamming,256,0.02,189,2048,3072,59,detectado
hamming,256,0.02,190,2048,3072,67,detectado
hamming,256,0.02,191,2048,3072,59,detectado
hamming,256,0.02,192,2048,3072,72,detectado
hamming,256,0.02,193,2048,3072,56,detectado
hamming,256,0.02,194,2048,3072,70,detectado
hamming,256,0.02,195,2048,3072,63,detectado
hamming,256,0.02,196,2048,3072,71,detectado
hamming,256,0.02,197,2048,3072,54,detectado
hamming,256,0.02,198,2048,3072,73,detectado
hamming,256,0.02,199,2048,3072,59,detectado
hamming,256,0.05,0,2048,3072,146,detectado
hamming,256,0.05,1,2048,3072,170,detectado
hamming,256,0.05,2,2048,3072,148,detectado
hamming,256,0.05,3,2048,3072,157,detectado
hamming,256,0.05,4,2048,3072,150,detectado
hamming,256,0.05,5,2048,3072,170,detectado
hamming,256,0.05,6,2048,3072,159,detectado
hamming,256,0.05,7,2048,3072,159,detectado
hamming,256,0.05,8,2048,3072,167,detectado
hamming,256,0.05,9,2048,3072,163,detectado
hamming,256,0.05,10,2048,3072,138,detectado
hamming,256,0.05,11,2048,3072,140,detectado
hamming,256,0.05,12,2048,3072,165,detectado
hamming,256,0.05,13,2048,3072,156,detectado
hamming,256,0.05,14,2048,3072,162,detectado
hamming,256,0.05,15,2048,3072,144,detectado
hamming,256,0.05,16,2048,3072,142,detectado
hamming,256,0.05,17,2048,3072,144,detectado
hamming,256,0.05,18,2048,3072,161,detectado
hamming,256,0.05,19,2048,3072,155,detectado
hamming,256,0.05,20,2048,3072,168,detectado
hamming,256,0.05,21,2048,3072,137,detectado
hamming,256,0.05,22,2048,3072,139,detectado
hamming,256,0.05,23,2048,3072,147,detectado
hamming,256,0.05,24,2048,3072,160,detectado
hamming,256,0.05,25,2048,3072,133,detectado
hamming,256,0.05,26,2048,3072,151,detectado
hamming,256,0.05,27,2048,3072,159,detectado
hamming,256,0.05,28,2048,3072,155,detectado
hamming,256,0.05,29,2048,3072,148,detectado
hamming,256,0.05,30,2048,3072,152,detectado
hamming,256,0.05,31,2048,3072,158,detectado
hamming,256,0.05,32,2048,3072,160,detectado
hamming,256,0.05,33,2048,3072,119,detectado
hamming,256,0.05,34,2048,3072,152,detectado
hamming,256,0.05,35,2048,3072,168,detectado
hamming,256,0.05,36,2048,3072,138,detectado
hamming,256,0.05,37,2048,3072,154,detectado
hamming,256,0.05,38,2048,3072,145,detectado
hamming,256,0.05,39,2048,3072,132,detectado
hamming,256,0.05,40,2048,3072,158,detectado
hamming,256,0.05,41,2048,3072,160,detectado
hamming,256,0.05,42,2048,3072,163,detectado
hamming,256,0.05,43,2048,3072,145,detectado
hamming,256,0.05,44,2048,3072,148,detectado
hamming,256,0.05,45,2048,3072,175,detectado
hamming,256,0.05,46,2048,3072,166,detectado
hamming,256,0.05,47,2048,3072,183,detectado
hamming,256,0.05,48,2048,3072,138,detectado
hamming,256,0.05,49,2048,3072,160,detectado
hamming,256,0.05,50,2048,3072,157,detectado
hamming,256,0.05,51,2048,3072,166,detectado
hamming,256,0.05,52,2048,3072,161,detectado
hamming,256,0.05,53,2048,3072,164,detectado
hamming,256,0.05,54,2048,3072,144,detectado
hamming,256,0.05,55,2048,3072,161,detectado
hamming,256,0.05,56,2048,3072,161,detectado
hamming,256,0.05,57,2048,3072,137,detectado
hamming,256,0.05,58,2048,3072,171,detectado
hamming,256,0.05,59,2048,3072,145,detectado
hamming,256,0.05,60,2048,3072,165,detectado
hamming,256,0.05,61,2048,3072,141,detectado
hamming,256,0.05,62,2048,3072,160,detectado
hamming,256,0.05,63,2048,3072,119,detectado
hamming,256,0.05,64,2048,3072,169,detectado
hamming,256,0.05,65,2048,3072,146,detectado
hamming,256,0.05,66,2048,3072,170,detectado
hamming,256,0.05,67,2048,3072,153,detectado
hamming,256,0.05,68,2048,3072,133,detectado
hamming,256,0.05,69,2048,3072,153,detectado
hamming,256,0.05,70,2048,3072,134,detectado
hamming,256,0.05,71,2048,3072,156,detectado
hamming,256,0.05,72,2048,3072,143,detectado
hamming,256,0.05,73,2048,3072,151,detectado
hamming,256,0.05,74,2048,3072,182,detectado
hamming,256,0.05,75,2048,3072,160,detectado
hamming,256,0.05,76,2048,3072,149,detectado
hamming,256,0.05,77,2048,3072,155,detectado
hamming,256,0.05,78,2048,3072,147,detectado
hamming,256,0.05,79,2048,3072,131,detectado
hamming,256,0.05,80,2048,3072,140,detectado
hamming,256,0.05,81,2048,3072,156,detectado
hamming,256,0.05,82,2048,3072,153,detectado
hamming,256,0.05,83,2048,3072,151,detectado
hamming,256,0.05,84,2048,3072,161,detectado
hamming,256,0.05,85,2048,3072,152,detectado
hamming,256,0.05,86,2048,3072,153,detectado
hamming,256,0.05,87,2048,3072,138,detectado
hamming,256,0.05,88,2048,3072,144,detectado
hamming,256,0.05,89,2048,3072,145,detectado
hamming,256,0.05,90,2048,3072,124,detectado
hamming,256,0.05,91,2048,3072,149,detectado
hamming,256,0.05,92,2048,3072,158,detectado
hamming,256,0.05,93,2048,3072,153,detectado
hamming,256,0.05,94,2048,3072,143,detectado
hamming,256,0.05,95,2048,3072,151,detectado
hamming,256,0.05,96,2048,3072,168,detectado
hamming,256,0.05,97,2048,3072,133,detectado
hamming,256,0.05,98,2048,3072,182,detectado
hamming,256,0.05,99,2048,3072,128,detectado
hamming,256,0.05,100,2048,3072,162,detectado
hamming,256,0.05,101,2048,3072,154,detectado
hamming,256,0.05,102,2048,3072,149,detectado
hamming,256,0.05,103,2048,3072,156,detectado
hamming,256,0.05,104,2048,3072,137,detectado
hamming,256,0.05,105,2048,3072,148,detectado
hamming,256,0.05,106,2048,3072,165,detectado
hamming,256,0.05,107,2048,3072,160,detectado
hamming,256,0.05,108,2048,3072,164,detectado
hamming,256,0.05,109,2048,3072,147,detectado
hamming,256,0.05,110,2048,3072,139,detectado
hamming,256,0.05,111,2048,3072,152,detectado
hamming,256,0.05,112,2048,3072,170,detectado
hamming,256,0.05,113,2048,3072,157,detectado
hamming,256,0.05,114,2048,3072,149,detectado
hamming,256,0.05,115,2048,3072,157,detectado
hamming,256,0.05,116,2048,3072,161,detectado
hamming,256,0.05,117,2048,3072,173,detectado
hamming,256,0.05,118,2048,3072,146,detectado
hamming,256,0.05,119,2048,3072,146,detectado
hamming,256,0.05,120,2048,3072,161,detectado
hamming,256,0.05,121,2048,3072,152,detectado
hamming,256,0.05,122,2048,3072,169,detectado
hamming,256,0.05,123,2048,3072,164,detectado
hamming,256,0.05,124,2048,3072,174,detectado
hamming,256,0.05,125,2048,3072,152,detectado
hamming,256,0.05,126,2048,3072,134,detectado
hamming,256,0.05,127,2048,3072,140,detectado
hamming,256,0.05,128,2048,3072,167,detectado
hamming,256,0.05,129,2048,3072,143,detectado
hamming,256,0.05,130,2048,3072,146,detectado
hamming,256,0.05,131,2048,3072,157,detectado
hamming,256,0.05,132,2048,3072,146,detectado
hamming,256,0.05,133,2048,3072,152,detectado
hamming,256,0.05,134,2048,3072,170,detectado
hamming,256,0.05,135,2048,3072,137,detectado
hamming,256,0.05,136,2048,3072,162,detectado
hamming,256,0.05,137,2048,3072,174,detectado
hamming,256,0.05,138,2048,3072,150,detectado
hamming,256,0.05,139,2048,3072,150,detectado
hamming,256,0.05,140,2048,3072,148,detectado
hamming,256,0.05,141,2048,3072,139,detectado
hamming,256,0.05,142,2048,3072,163,detectado
hamming,256,0.05,143,2048,3072,153,detectado
hamming,256,0.05,144,2048,3072,136,detectado
hamming,256,0.05,145,2048,3072,132,detectado
hamming,256,0.05,146,2048,3072,145,detectado
hamming,256,0.05,147,2048,3072,153,detectado
hamming,256,0.05,148,2048,3072,171,detectado
hamming,256,0.05,149,2048,3072,178,detectado
hamming,256,0.05,150,2048,3072,153,detectado
hamming,256,0.05,151,2048,3072,167,detectado
hamming,256,0.05,152,2048,3072,137,detectado
hamming,256,0.05,153,2048,3072,153,detectado
hamming,256,0.05,154,2048,3072,169,detectado
hamming,256,0.05,155,2048,3072,171,detectado
hamming,256,0.05,156,2048,3072,161,detectado
hamming,256,0.05,157,2048,3072,171,detectado
hamming,256,0.05,158,2048,3072,132,detectado
hamming,256,0.05,159,2048,3072,145,detectado
hamming,256,0.05,160,2048,3072,165,detectado
hamming,256,0.05,161,2048,3072,167,detectado
hamming,256,0.05,162,2048,3072,173,detectado
hamming,256,0.05,163,2048,3072,163,detectado
hamming,256,0.05,164,2048,3072,160,detectado
hamming,256,0.05,165,2048,3072,157,detectado
hamming,256,0.05,166,2048,3072,166,detectado
hamming,256,0.05,167,2048,3072,169,detectado
hamming,256,0.05,168,2048,3072,160,detectado
hamming,256,0.05,169,2048,3072,135,detectado
hamming,256,0.05,170,2048,3072,145,detectado
hamming,256,0.05,171,2048,3072,164,detectado
hamming,256,0.05,172,2048,3072,141,detectado
hamming,256,0.05,173,2048,3072,144,detectado
hamming,256,0.05,174,2048,3072,137,detectado
hamming,256,0.05,175,2048,3072,151,detectado
hamming,256,0.05,176,2048,3072,149,detectado
hamming,256,0.05,177,2048,3072,158,detectado
hamming,256,0.05,178,2048,3072,171,detectado
hamming,256,0.05,179,2048,3072,149,detectado
hamming,256,0.05,180,2048,3072,156,detectado
hamming,256,0.05,181,2048,3072,155,detectado
hamming,256,0.05,182,2048,3072,169,detectado
hamming,256,0.05,183,2048,3072,163,detectado
hamming,256,0.05,184,2048,3072,153,detectado
hamming,256,0.05,185,2048,3072,157,detectado
hamming,256,0.05,186,2048,3072,145,detectado
hamming,256,0.05,187,2048,3072,132,detectado
hamming,256,0.05,188,2048,3072,144,detectado
hamming,256,0.05,189,2048,3072,156,detectado
hamming,256,0.05,190,2048,3072,157,detectado
hamming,256,0.05,191,2048,3072,154,detectado
hamming,256,0.05,192,2048,3072,134,detectado
hamming,256,0.05,193,2048,3072,171,detectado
hamming,256,0.05,194,2048,3072,158,detectado
hamming,256,0.05,195,2048,3072,138,detectado
hamming,256,0.05,196,2048,3072,152,detectado
hamming,256,0.05,197,2048,3072,154,detectado
hamming,256,0.05,198,2048,3072,175,detectado
hamming,256,0.05,199,2048,3072,144,detectado
hamming,256,0.1,0,2048,3072,294,detectado
hamming,256,0.1,1,2048,3072,309,detectado
hamming,256,0.1,2,2048,3072,324,detectado
hamming,256,0.1,3,2048,3072,314,detectado
hamming,256,0.1,4,2048,3072,354,detectado
hamming,256,0.1,5,2048,3072,298,detectado
hamming,256,0.1,6,2048,3072,304,detectado
hamming,256,0.1,7,2048,3072,328,detectado
hamming,256,0.1,8,2048,3072,312,detectado
hamming,256,0.1,9,2048,3072,306,detectado
hamming,256,0.1,10,2048,3072,296,detectado
hamming,256,0.1,11,2048,3072,283,detectado
hamming,256,0.1,12,2048,3072,312,detectado
hamming,256,0.1,13,2048,3072,309,detectado
hamming,256,0.1,14,2048,3072,298,detectado
hamming,256,0.1,15,2048,3072,289,detectado
hamming,256,0.1,16,2048,3072,318,detectado
hamming,256,0.1,17,2048,3072,299,detectado
hamming,256,0.1,18,2048,3072,317,detectado
hamming,256,0.1,19,2048,3072,309,detectado
hamming,256,0.1,20,2048,3072,293,detectado
hamming,256,0.1,21,2048,3072,278,detectado
hamming,256,0.1,22,2048,3072,353,detectado
hamming,256,0.1,23,2048,3072,298,detectado
hamming,256,0.1,24,2048,3072,294,detectado
hamming,256,0.1,25,2048,3072,300,detectado
hamming,256,0.1,26,2048,3072,310,detectado
hamming,256,0.1,27,2048,3072,302,detectado
hamming,256,0.1,28,2048,3072,313,detectado
hamming,256,0.1,29,2048,3072,290,detectado
hamming,256,0.1,30,2048,3072,296,detectado
hamming,256,0.1,31,2048,3072,312,detectado
hamming,256,0.1,32,2048,3072,294,detectado
hamming,256,0.1,33,2048,3072,317,detectado
hamming,256,0.1,34,2048,3072,338,detectado
hamming,256,0.1,35,2048,3072,309,detectado
hamming,256,0.1,36,2048,3072,288,detectado
hamming,256,0.1,37,2048,3072,306,detectado
hamming,256,0.1,38,2048,3072,271,detectado
hamming,256,0.1,39,2048,3072,301,detectado
hamming,256,0.1,40,2048,3072,300,detectado
hamming,256,0.1,41,2048,3072,293,detectado
hamming,256,0.1,42,2048,3072,318,detectado
hamming,256,0.1,43,2048,3072,319,detectado
hamming,256,0.1,44,2048,3072,292,detectado
hamming,256,0.1,45,2048,3072,286,detectado
hamming,256,0.1,46,2048,3072,290,detectado
hamming,256,0.1,47,2048,3072,312,detectado
hamming,256,0.1,48,2048,3072,308,detectado
hamming,256,0.1,49,2048,3072,305,detectado
hamming,256,0.1,50,2048,3072,280,detectado
hamming,256,0.1,51,2048,3072,285,detectado
hamming,256,0.1,52,2048,3072,318,detectado
hamming,256,0.1,53,2048,3072,306,detectado
hamming,256,0.1,54,2048,3072,287,detectado
hamming,256,0.1,55,2048,3072,302,detectado
hamming,256,0.1,56,2048,3072,287,detectado
hamming,256,0.1,57,2048,3072,295,detectado
hamming,256,0.1,58,2048,3072,308,detectado
hamming,256,0.1,59,2048,3072,322,detectado
hamming,256,0.1,60,2048,3072,304,detectado
hamming,256,0.1,61,2048,3072,316,detectado
hamming,256,0.1,62,2048,3072,303,detectado
hamming,256,0.1,63,2048,3072,287,detectado
hamming,256,0.1,64,2048,3072,306,detectado
hamming,256,0.1,65,2048,3072,304,detectado
hamming,256,0.1,66,2048,3072,326,detectado
hamming,256,0.1,67,2048,3072,289,detectado
hamming,256,0.1,68,2048,3072,311,detectado
hamming,256,0.1,69,2048,3072,341,detectado
hamming,256,0.1,70,2048,3072,304,detectado
hamming,256,0.1,71,2048,3072,302,detectado
hamming,256,0.1,72,2048,3072,334,detectado
hamming,256,0.1,73,2048,3072,292,detectado
hamming,256,0.1,74,2048,3072,310,detectado
hamming,256,0.1,75,2048,3072,303,detectado
hamming,256,0.1,76,2048,3072,301,detectado
hamming,256,0.1,77,2048,3072,305,detectado
hamming,256,0.1,78,2048,3072,311,detectado
hamming,256,0.1,79,2048,3072,325,detectado
hamming,256,0.1,80,2048,3072,298,detectado
hamming,256,0.1,81,2048,3072,303,detectado
hamming,256,0.1,82,2048,3072,299,detectado
hamming,256,0.1,83,2048,3072,304,detectado
hamming,256,0.1,84,2048,3072,316,detectado
hamming,256,0.1,85,2048,3072,313,detectado
hamming,256,0.1,86,2048,3072,318,detectado
hamming,256,0.1,87,2048,3072,304,detectado
hamming,256,0.1,88,2048,3072,308,detectado
hamming,256,0.1,89,2048,3072,305,detectado
hamming,256,0.1,90,2048,3072,292,detectado
hamming,256,0.1,91,2048,3072,314,detectado
